Sno,Salary,Country,Race
5564,170000,Canada,White
5565,60000,USA,Asian
5566,120000,Australia,Asian
5567,25000,USA,Asian
5568,180000,China,Chinese
5569,200000,Canada,White
5570,50000,Canada,Black
5571,140000,Australia,White
5572,70000,Canada,White
5573,130000,USA,African American
5574,80000,USA,Hispanic
5575,160000,China,White
5576,55000,UK,Asian
5577,85000,China,Chinese
5578,170000,UK,White
5579,60000,China,Chinese
5580,120000,Australia,White
5581,25000,Canada,White
5582,180000,Canada,Black
5583,200000,Canada,White
5584,50000,Australia,Australian
5585,140000,UK,Mixed
5586,70000,USA,White
5587,130000,China,White
5588,80000,China,Korean
5589,160000,Canada,White
5590,55000,Canada,White
5591,85000,China,Korean
5592,170000,China,White
5593,60000,Canada,Asian
5594,120000,USA,White
5595,25000,UK,Welsh
5596,180000,USA,African American
5597,200000,China,Chinese
5598,50000,UK,White
5599,140000,China,Korean
5600,70000,China,Korean
5601,130000,Canada,Black
5602,80000,UK,Mixed
5603,160000,China,Korean
5604,55000,Canada,Black
5605,85000,Australia,White
5606,170000,UK,Welsh
5607,60000,UK,Mixed
5608,120000,Canada,Black
5609,25000,Canada,Asian
5610,180000,Canada,Black
5611,200000,China,White
5612,50000,USA,Hispanic
5613,140000,China,White
5614,70000,USA,Hispanic
5615,130000,USA,Hispanic
5616,80000,USA,Asian
5617,160000,Australia,Australian
5618,55000,Australia,Asian
5619,85000,Canada,Asian
5620,170000,China,Korean
5621,60000,Canada,Asian
5622,120000,China,Chinese
5623,25000,Canada,White
5624,180000,USA,African American
5625,60000,UK,Welsh
5626,120000,Canada,Black
5627,45000,Australia,Australian
5628,80000,Australia,White
5629,150000,UK,White
5630,65000,Australia,White
5631,100000,UK,Mixed
5632,90000,Canada,Asian
5633,40000,UK,White
5634,110000,Australia,Australian
5635,170000,UK,Asian
5636,75000,Canada,White
5637,120000,USA,Asian
5638,70000,USA,Hispanic
5639,30000,Canada,White
5640,180000,China,White
5641,200000,UK,Mixed
5642,50000,USA,White
5643,140000,USA,Asian
5644,65000,UK,Mixed
5645,110000,Australia,Australian
5646,28000,UK,White
5647,190000,Canada,Black
5648,210000,UK,Mixed
5649,55000,China,Chinese
5650,140000,UK,Asian
5651,70000,Canada,Black
5652,130000,UK,Asian
5653,80000,USA,Hispanic
5654,170000,Australia,Australian
5655,60000,USA,White
5656,90000,USA,White
5657,160000,USA,Hispanic
5658,60000,China,White
5659,120000,Canada,Asian
5660,25000,USA,Hispanic
5661,190000,China,Korean
5662,200000,Australia,Australian
5663,55000,USA,Hispanic
5664,140000,UK,Asian
5665,70000,China,Chinese
5666,130000,Canada,Black
5667,80000,Australia,Australian
5668,170000,China,White
5669,60000,UK,White
5670,90000,Canada,Black
5671,160000,China,Chinese
5672,60000,UK,Welsh
5673,120000,China,Korean
5674,25000,Australia,White
5675,190000,Australia,White
5676,200000,USA,Asian
5677,55000,Canada,White
5678,140000,China,Chinese
5679,70000,Canada,Asian
5680,130000,China,White
5681,80000,Canada,Black
5682,170000,UK,Asian
5683,60000,Australia,Australian
5684,90000,UK,Asian
5685,160000,Canada,Black
5686,60000,UK,Welsh
5687,120000,UK,Mixed
5688,25000,Canada,Asian
5689,190000,USA,Asian
5690,200000,UK,White
5691,55000,China,White
5692,140000,USA,Hispanic
5693,70000,China,Chinese
5694,130000,USA,Asian
5695,80000,UK,Asian
5696,170000,USA,African American
5697,60000,USA,Asian
5698,90000,UK,Welsh
5699,160000,Canada,Black
5700,60000,Australia,White
5701,120000,UK,White
5702,25000,USA,African American
5703,190000,Canada,Asian
5704,200000,UK,Mixed
5705,55000,Canada,Black
5706,140000,Canada,Asian
5707,70000,Canada,White
5708,130000,UK,Mixed
5709,80000,UK,Welsh
5710,170000,Australia,Asian
5711,60000,USA,African American
5712,90000,Canada,Black
5713,160000,Australia,Asian
5714,60000,Australia,White
5715,120000,China,Korean
5716,25000,China,Korean
5717,190000,China,Korean
5718,200000,Canada,White
5719,55000,Canada,Black
5720,140000,UK,White
5721,70000,Canada,Black
5722,130000,USA,Hispanic
5723,80000,Canada,White
5724,170000,UK,Mixed
5725,60000,Australia,White
5726,90000,USA,Asian
5727,160000,Canada,White
5728,60000,UK,White
5729,120000,USA,African American
5730,25000,UK,Mixed
5731,190000,UK,Mixed
5732,200000,UK,Asian
5733,55000,Canada,Black
5734,140000,UK,Welsh
5735,70000,USA,Asian
5736,130000,UK,White
5737,80000,Canada,Black
5738,170000,UK,Welsh
5739,60000,USA,Hispanic
5740,90000,Australia,Asian
5741,160000,USA,Hispanic
5742,60000,USA,White
5743,120000,Australia,Australian
5744,25000,Australia,Asian
5745,190000,Australia,Australian
5746,200000,Canada,Asian
5747,55000,Australia,Australian
5748,140000,USA,Hispanic
5749,70000,China,Chinese
5750,130000,Canada,Black
5751,80000,USA,Asian
5752,75000,USA,African American
5753,120000,UK,Welsh
5754,65000,USA,African American
5755,100000,USA,Asian
5756,150000,China,Chinese
5757,60000,Australia,Asian
5758,120000,UK,Mixed
5759,45000,China,Chinese
5760,80000,UK,Welsh
5761,150000,UK,Welsh
5762,65000,USA,Hispanic
5763,100000,China,Korean
5764,90000,USA,Hispanic
5765,40000,Australia,Australian
5766,110000,USA,African American
5767,170000,USA,Asian
5768,75000,Australia,Asian
5769,120000,UK,Welsh
5770,70000,UK,White
5771,30000,USA,Asian
5772,180000,Canada,Black
5773,200000,China,Chinese
5774,50000,USA,White
5775,140000,USA,White
5776,65000,UK,Welsh
5777,110000,UK,Mixed
5778,28000,Australia,White
5779,190000,USA,White
5780,210000,UK,Mixed
5781,55000,Canada,White
5782,140000,Australia,Asian
5783,70000,UK,Asian
5784,130000,Australia,Asian
5785,80000,USA,African American
5786,170000,USA,Asian
5787,60000,UK,Welsh
5788,90000,USA,Asian
5789,160000,Australia,Asian
5790,60000,Australia,Asian
5791,120000,China,Chinese
5792,25000,Australia,Australian
5793,190000,Australia,Australian
5794,200000,Australia,Australian
5795,55000,UK,Asian
5796,140000,UK,White
5797,70000,Canada,Asian
5798,130000,China,Korean
5799,80000,UK,Asian
5800,170000,China,Chinese
5801,60000,UK,White
5802,90000,Canada,Asian
5803,160000,Australia,Australian
5804,60000,UK,White
5805,120000,Canada,White
5806,25000,China,Chinese
5807,190000,Canada,Black
5808,200000,UK,White
5809,55000,China,Korean
5810,140000,USA,White
5811,70000,China,Korean
5812,130000,UK,White
5813,80000,Australia,Asian
5814,170000,China,Korean
5815,60000,UK,Asian
5816,90000,Australia,White
5817,160000,UK,Welsh
5818,60000,Canada,Asian
5819,120000,UK,White
5820,25000,China,Korean
5821,190000,Australia,Asian
5822,200000,Australia,Australian
5823,55000,China,Korean
5824,140000,UK,Welsh
5825,70000,UK,Asian
5826,130000,USA,African American
5827,80000,Australia,White
5828,170000,UK,White
5829,60000,China,Chinese
5830,90000,USA,African American
5831,160000,UK,Mixed
5832,60000,USA,Asian
5833,120000,USA,Hispanic
5834,25000,UK,Welsh
5835,190000,China,White
5836,200000,Australia,Australian
5837,55000,Canada,Asian
5838,140000,UK,White
5839,70000,Canada,Asian
5840,130000,China,White
5841,80000,China,Chinese
5842,170000,UK,White
5843,60000,USA,African American
5844,90000,USA,Hispanic
5845,160000,Canada,Asian
5846,60000,China,Chinese
5847,120000,USA,Asian
5848,25000,UK,Asian
5849,190000,Australia,Australian
5850,200000,UK,Welsh
5851,55000,UK,Asian
5852,140000,Canada,Black
5853,70000,USA,African American
5854,130000,USA,African American
5855,80000,Australia,Australian
5856,170000,China,Korean
5857,60000,Canada,Black
5858,90000,USA,Hispanic
5859,160000,Canada,White
5860,60000,USA,White
5861,120000,USA,White
5862,25000,UK,Mixed
5863,190000,Australia,Australian
5864,200000,Canada,Asian
5865,55000,UK,White
5866,140000,Australia,Australian
5867,70000,Canada,Asian
5868,130000,USA,Asian
5869,80000,USA,Asian
5870,170000,Australia,White
5871,60000,Australia,White
5872,90000,Australia,White
5873,160000,USA,Asian
5874,60000,China,Chinese
5875,120000,Canada,Asian
5876,25000,USA,Hispanic
5877,190000,USA,Hispanic
5878,200000,UK,Welsh
5879,120000,Canada,Black
5880,60000,UK,Asian
5881,120000,Canada,White
5882,65000,Australia,White
5883,100000,UK,Asian
5884,150000,USA,African American
5885,65000,China,White
5886,120000,Australia,White
5887,45000,Canada,White
5888,80000,USA,Asian
5889,150000,UK,Welsh
5890,65000,USA,Asian
5891,100000,UK,Asian
5892,90000,Canada,Black
5893,40000,China,Korean
5894,110000,Australia,Asian
5895,170000,China,Chinese
5896,75000,Canada,Asian
5897,120000,China,Korean
5898,70000,UK,Welsh
5899,30000,UK,Mixed
5900,180000,Canada,Asian
5901,200000,Australia,White
5902,50000,Canada,White
5903,140000,USA,Hispanic
5904,65000,UK,Mixed
5905,110000,UK,Asian
5906,28000,Australia,Australian
5907,190000,China,White
5908,210000,Australia,Australian
5909,55000,China,Chinese
5910,140000,China,Chinese
5911,70000,Australia,Asian
5912,130000,USA,White
5913,80000,Australia,White
5914,170000,China,White
5915,60000,USA,Hispanic
5916,90000,Australia,Asian
5917,160000,China,White
5918,60000,Australia,Asian
5919,120000,Australia,White
5920,25000,China,Chinese
5921,190000,USA,Hispanic
5922,200000,UK,Welsh
5923,55000,UK,Mixed
5924,140000,USA,African American
5925,70000,Australia,Australian
5926,130000,UK,Asian
5927,80000,Australia,Asian
5928,170000,Canada,Black
5929,60000,China,Korean
5930,90000,China,Korean
5931,160000,Australia,Asian
5932,60000,UK,Welsh
5933,120000,Canada,White
5934,25000,USA,African American
5935,190000,UK,White
5936,200000,China,Korean
5937,55000,USA,African American
5938,140000,USA,White
5939,70000,Australia,Asian
5940,130000,China,Korean
5941,80000,China,Chinese
5942,170000,Canada,Black
5943,60000,Canada,Black
5944,90000,Canada,Black
5945,160000,China,Chinese
5946,60000,China,Korean
5947,120000,Canada,White
5948,25000,Canada,White
5949,190000,Australia,Australian
5950,200000,UK,Mixed
5951,55000,UK,Mixed
5952,140000,UK,Mixed
5953,70000,Australia,White
5954,130000,Australia,White
5955,80000,USA,Asian
5956,170000,USA,African American
5957,60000,Canada,Asian
5958,90000,Canada,Black
5959,160000,Canada,Asian
5960,60000,Australia,Australian
5961,120000,UK,Mixed
5962,25000,USA,White
5963,190000,Australia,White
5964,200000,USA,White
5965,55000,USA,White
5966,140000,Australia,Asian
5967,70000,UK,Mixed
5968,130000,Australia,Asian
5969,80000,UK,Asian
5970,170000,Canada,White
5971,60000,Canada,Black
5972,90000,China,White
5973,160000,USA,White
5974,60000,Australia,Australian
5975,120000,China,Chinese
5976,25000,China,Chinese
5977,190000,China,White
5978,200000,UK,White
5979,55000,China,White
5980,140000,UK,Asian
5981,70000,Canada,White
5982,130000,China,White
5983,80000,Canada,Black
5984,170000,Canada,Asian
5985,60000,USA,African American
5986,90000,UK,Asian
5987,160000,Canada,White
5988,60000,Canada,Asian
5989,120000,Canada,Asian
5990,25000,Canada,White
5991,190000,Canada,Asian
5992,200000,Australia,Australian
5993,55000,Canada,Asian
5994,140000,Australia,White
5995,70000,Canada,Asian
5996,130000,UK,Welsh
5997,80000,Australia,Asian
5998,170000,Canada,Black
5999,60000,USA,African American
6000,90000,Australia,Asian
6001,160000,UK,Asian
6002,60000,China,Chinese
6003,120000,Australia,Australian
6004,25000,USA,Hispanic
6005,190000,China,Korean
6006,200000,UK,Asian
6007,65000,UK,Asian
6008,125000,USA,African American
6009,70000,Canada,Asian
6010,110000,Canada,White
6011,160000,UK,Asian
6012,75000,China,White
6013,120000,UK,Mixed
6014,50000,Australia,Australian
6015,85000,USA,White
6016,155000,Canada,White
6017,70000,UK,White
6018,115000,UK,White
6019,95000,USA,African American
6020,40000,Canada,Asian
6021,115000,Australia,Australian
6022,175000,Canada,Black
6023,70000,Canada,White
6024,135000,Australia,Australian
6025,75000,Canada,Black
6026,30000,UK,Mixed
6027,185000,UK,Mixed
6028,210000,Australia,Australian
6029,45000,China,White
6030,145000,USA,Hispanic
6031,70000,UK,Welsh
6032,120000,China,Chinese
6033,28000,Canada,Asian
6034,195000,USA,White
6035,215000,China,White
6036,55000,Australia,Asian
6037,145000,China,White
6038,75000,UK,White
6039,135000,China,Chinese
6040,80000,Canada,Black
6041,185000,Australia,Asian
6042,60000,China,Chinese
6043,95000,China,Korean
6044,170000,Canada,Black
6045,65000,China,White
6046,120000,Canada,White
6047,25000,Canada,White
6048,195000,Canada,Black
6049,215000,China,Korean
6050,55000,China,White
6051,145000,UK,White
6052,75000,USA,African American
6053,135000,USA,Asian
6054,80000,Canada,White
6055,185000,Australia,White
6056,60000,Australia,Asian
6057,95000,USA,Asian
6058,170000,UK,Welsh
6059,65000,USA,Asian
6060,120000,Canada,Black
6061,25000,UK,Welsh
6062,195000,China,Chinese
6063,215000,Australia,White
6064,55000,UK,White
6065,145000,USA,Asian
6066,75000,USA,Hispanic
6067,135000,Australia,White
6068,80000,Canada,Black
6069,185000,USA,African American
6070,60000,UK,White
6071,95000,Australia,Australian
6072,170000,Canada,Asian
6073,65000,UK,Welsh
6074,120000,USA,Hispanic
6075,25000,USA,Hispanic
6076,195000,Australia,Australian
6077,215000,Australia,Australian
6078,55000,Canada,Black
6079,145000,Canada,Asian
6080,75000,China,Chinese
6081,135000,China,White
6082,80000,USA,African American
6083,185000,Australia,Asian
6084,60000,China,Korean
6085,95000,UK,White
6086,170000,Australia,White
6087,65000,UK,White
6088,120000,China,Chinese
6089,25000,Canada,White
6090,195000,UK,Asian
6091,215000,China,Chinese
6092,55000,USA,African American
6093,145000,Australia,White
6094,75000,UK,White
6095,135000,Australia,Asian
6096,80000,Australia,Asian
6097,185000,China,Chinese
6098,60000,China,Chinese
6099,95000,USA,Asian
6100,170000,China,Korean
6101,65000,USA,African American
6102,120000,China,Korean
6103,25000,Australia,White
6104,195000,USA,Asian
6105,215000,UK,White
6106,55000,USA,African American
6107,145000,Canada,White
6108,75000,USA,Hispanic
6109,135000,China,Korean
6110,80000,UK,Welsh
6111,185000,Australia,Australian
6112,60000,UK,Welsh
6113,95000,USA,White
6114,170000,USA,Asian
6115,65000,UK,Welsh
6116,120000,UK,Mixed
6117,25000,USA,Asian
6118,195000,USA,White
6119,215000,China,White
6120,55000,USA,Hispanic
6121,145000,China,White
6122,75000,UK,Mixed
6123,135000,UK,White
6124,80000,Australia,Asian
6125,185000,Canada,White
6126,60000,Canada,Asian
6127,95000,China,White
6128,170000,Australia,Asian
6129,65000,China,White
6130,120000,Australia,Asian
6131,25000,China,Chinese
6132,195000,China,Chinese
6133,215000,China,White
6134,75000,China,Korean
6135,185000,UK,White
6136,120000,Canada,White
6137,60000,Canada,Asian
6138,145000,UK,Asian
6139,75000,China,Chinese
6140,135000,USA,Hispanic
6141,70000,Australia,Australian
6142,175000,China,Korean
6143,28000,Australia,White
6144,195000,Canada,Asian
6145,215000,Canada,Black
6146,55000,China,Korean
6147,145000,Canada,Black
6148,75000,USA,White
6149,135000,Australia,Australian
6150,80000,China,Chinese
6151,185000,UK,Asian
6152,60000,China,Korean
6153,95000,UK,Welsh
6154,170000,UK,Welsh
6155,65000,UK,White
6156,120000,Australia,Asian
6157,25000,USA,White
6158,195000,UK,White
6159,215000,USA,Hispanic
6160,55000,UK,Mixed
6161,145000,Canada,Asian
6162,75000,Australia,Australian
6163,135000,Canada,Asian
6164,80000,Australia,Australian
6165,185000,China,White
6166,60000,Canada,Asian
6167,95000,China,Chinese
6168,170000,UK,Asian
6169,65000,USA,African American
6170,120000,UK,Mixed
6171,25000,China,Korean
6172,195000,UK,White
6173,215000,Australia,White
6174,55000,Canada,Black
6175,145000,USA,White
6176,75000,China,White
6177,135000,Canada,White
6178,80000,Canada,Black
6179,185000,Australia,Australian
6180,60000,UK,Asian
6181,95000,Australia,White
6182,170000,Australia,White
6183,65000,Canada,White
6184,120000,USA,Hispanic
6185,25000,Australia,Asian
6186,195000,Canada,White
6187,215000,China,White
6188,55000,Canada,White
6189,145000,UK,White
6190,75000,Canada,Asian
6191,135000,UK,Welsh
6192,80000,USA,Asian
6193,185000,USA,Asian
6194,60000,USA,African American
6195,95000,China,Chinese
6196,170000,China,Korean
6197,65000,UK,Asian
6198,120000,USA,Asian
6199,25000,China,White
6200,195000,USA,African American
6201,215000,Canada,White
6202,55000,China,Korean
6203,145000,China,Korean
6204,75000,Canada,Asian
6205,135000,Australia,Australian
6206,80000,China,Korean
6207,185000,Australia,Australian
6208,60000,UK,Asian
6209,95000,USA,Hispanic
6210,170000,UK,Mixed
6211,65000,UK,Mixed
6212,120000,Canada,White
6213,25000,Australia,Australian
6214,195000,China,Chinese
6215,215000,China,White
6216,55000,China,White
6217,145000,China,White
6218,75000,UK,Mixed
6219,135000,China,Korean
6220,80000,Australia,White
6221,185000,Australia,White
6222,60000,UK,Mixed
6223,95000,China,Korean
6224,170000,UK,Asian
6225,65000,UK,Welsh
6226,120000,Canada,Asian
6227,25000,Australia,White
6228,195000,USA,Asian
6229,215000,Australia,White
6230,55000,China,Chinese
6231,145000,UK,Asian
6232,75000,USA,White
6233,135000,Canada,Black
6234,80000,Australia,Asian
6235,185000,USA,Asian
6236,60000,Canada,Black
6237,95000,UK,Welsh
6238,170000,Australia,Australian
6239,65000,USA,Hispanic
6240,120000,Australia,Asian
6241,25000,UK,Welsh
6242,195000,Canada,Asian
6243,215000,Canada,White
6244,55000,China,Korean
6245,145000,USA,Asian
6246,75000,UK,Welsh
6247,135000,China,Korean
6248,80000,UK,Mixed
6249,185000,China,Korean
6250,60000,Australia,White
6251,95000,UK,White
6252,170000,Canada,White
6253,65000,Australia,White
6254,120000,Australia,Australian
6255,25000,Australia,Asian
6256,195000,USA,Asian
6257,215000,China,White
6258,55000,China,Chinese
6259,145000,Australia,White
6260,75000,China,Chinese
6261,45000,USA,Hispanic
6262,80000,Canada,Black
6263,90000,UK,Mixed
6264,35000,China,Korean
6265,120000,China,Korean
6266,60000,Canada,Black
6267,70000,Canada,Asian
6268,40000,China,Korean
6269,150000,UK,Mixed
6270,35000,USA,Asian
6271,130000,Canada,Asian
6272,35000,Australia,White
6273,180000,USA,Asian
6274,60000,Australia,Australian
6275,75000,UK,Mixed
6276,50000,UK,Mixed
6277,100000,China,Chinese
6278,40000,Canada,Asian
6279,110000,USA,White
6280,55000,China,Korean
6281,170000,Canada,White
6282,40000,Australia,Asian
6283,95000,Australia,Asian
6284,35000,China,White
6285,140000,UK,Welsh
6286,70000,China,White
6287,50000,UK,Mixed
6288,75000,UK,Mixed
6289,40000,UK,Welsh
6290,120000,Australia,White
6291,40000,USA,Asian
6292,160000,USA,Hispanic
6293,55000,USA,White
6294,100000,UK,White
6295,35000,China,White
6296,80000,China,Chinese
6297,90000,UK,White
6298,35000,UK,Asian
6299,130000,Canada,Black
6300,60000,Canada,Asian
6301,70000,UK,Welsh
6302,40000,Canada,White
6303,150000,Australia,White
6304,35000,USA,Hispanic
6305,180000,China,Korean
6306,40000,Australia,Asian
6307,75000,Australia,White
6308,120000,Australia,Australian
6309,50000,UK,White
6310,90000,Canada,Black
6311,35000,Canada,Asian
6312,110000,Australia,Asian
6313,45000,UK,Welsh
6314,70000,China,White
6315,30000,USA,African American
6316,130000,UK,Welsh
6317,60000,Canada,White
6318,150000,China,Chinese
6319,80000,China,Korean
6320,35000,China,Chinese
6321,160000,USA,White
6322,40000,China,White
6323,170000,China,White
6324,40000,USA,Hispanic
6325,95000,Australia,Australian
6326,35000,Australia,Asian
6327,100000,Australia,Asian
6328,70000,Canada,White
6329,50000,Australia,Australian
6330,120000,Australia,Australian
6331,40000,Canada,Asian
6332,50000,China,Korean
6333,140000,China,Korean
6334,40000,UK,Asian
6335,100000,UK,Asian
6336,30000,China,White
6337,75000,USA,Hispanic
6338,40000,China,Chinese
6339,180000,Canada,Black
6340,80000,UK,Welsh
6341,35000,China,Chinese
6342,120000,Canada,Black
6343,45000,USA,African American
6344,90000,Canada,Black
6345,55000,Canada,Black
6346,160000,Australia,Asian
6347,40000,USA,African American
6348,170000,China,Korean
6349,40000,UK,Asian
6350,95000,Canada,Asian
6351,35000,Australia,Asian
6352,110000,Canada,White
6353,75000,China,Chinese
6354,50000,China,White
6355,120000,Canada,Asian
6356,40000,UK,Welsh
6357,150000,China,Korean
6358,70000,UK,Welsh
6359,190000,Canada,White
6360,40000,China,Chinese
6361,75000,China,Chinese
6362,140000,China,Chinese
6363,35000,Canada,White
6364,120000,USA,White
6365,80000,Canada,White
6366,35000,China,White
6367,130000,Canada,Black
6368,40000,Australia,Australian
6369,90000,Canada,White
6370,55000,USA,Hispanic
6371,180000,Australia,Asian
6372,45000,Australia,Asian
6373,190000,China,White
6374,50000,Australia,Asian
6375,55000,UK,Mixed
6376,130000,UK,Asian
6377,35000,USA,African American
6378,120000,China,Korean
6379,95000,China,White
6380,35000,Australia,Australian
6381,140000,UK,Asian
6382,40000,China,Korean
6383,80000,Australia,Australian
6384,55000,Australia,Asian
6385,190000,China,White
6386,75000,Canada,White
6387,170000,China,Korean
6388,50000,China,Chinese
6389,55000,Australia,White
6390,130000,Canada,White
6391,35000,China,Chinese
6392,120000,Canada,Asian
6393,95000,USA,White
6394,35000,China,Chinese
6395,140000,China,White
6396,40000,Canada,Asian
6397,80000,UK,Asian
6398,55000,China,Chinese
6399,190000,Canada,Black
6400,75000,China,Chinese
6401,170000,China,White
6402,50000,Canada,White
6403,55000,USA,Hispanic
6404,130000,USA,Hispanic
6405,35000,Canada,Asian
6406,120000,China,Chinese
6407,95000,Canada,Black
6408,35000,USA,White
6409,140000,USA,Hispanic
6410,40000,China,Korean
6411,80000,Canada,Asian
6412,55000,USA,African American
6413,190000,UK,Welsh
6414,75000,USA,White
6415,170000,Australia,White
6416,50000,UK,Asian
6417,55000,UK,White
6418,130000,Canada,Asian
6419,35000,Australia,Australian
6420,120000,USA,African American
6421,95000,Canada,Asian
6422,35000,USA,White
6423,140000,Canada,White
6424,40000,China,Korean
6425,80000,UK,Mixed
6426,55000,UK,Mixed
6427,190000,Canada,Asian
6428,75000,China,White
6429,170000,Canada,Black
6430,50000,Australia,Asian
6431,55000,UK,Asian
6432,130000,Canada,Black
6433,35000,Canada,Asian
6434,120000,Canada,Black
6435,95000,UK,White
6436,35000,Australia,Asian
6437,140000,Australia,White
6438,40000,Australia,Australian
6439,80000,USA,Hispanic
6440,55000,Canada,Asian
6441,190000,UK,Welsh
6442,75000,USA,Hispanic
6443,170000,Canada,Asian
6444,50000,Australia,Australian
6445,55000,UK,Mixed
6446,130000,Australia,Australian
6447,35000,UK,White
6448,120000,UK,Mixed
6449,95000,UK,Welsh
6450,35000,UK,White
6451,140000,USA,Asian
6452,40000,USA,White
6453,80000,USA,Hispanic
6454,55000,UK,Asian
6455,190000,Australia,White
6456,,Canada,White
6457,110000,Australia,Australian
6458,40000,USA,African American
6459,150000,China,White
6460,55000,Australia,White
6461,70000,China,Korean
6462,160000,USA,African American
6463,35000,Australia,Australian
6464,100000,Australia,Australian
6465,90000,China,Korean
6466,50000,Australia,Asian
6467,140000,China,White
6468,40000,China,White
6469,180000,Canada,Black
6470,90000,USA,African American
6471,35000,Australia,White
6472,120000,China,Korean
6473,45000,China,Korean
6474,80000,Australia,Australian
6475,55000,Canada,White
6476,180000,Australia,Australian
6477,75000,Australia,Asian
6478,190000,China,Chinese
6479,40000,Australia,White
6480,70000,China,Chinese
6481,150000,USA,Hispanic
6482,35000,Australia,Australian
6483,120000,Australia,White
6484,80000,Canada,Asian
6485,35000,China,White
6486,130000,Canada,Black
6487,40000,Canada,Asian
6488,90000,China,White
6489,55000,Canada,Black
6490,180000,UK,Welsh
6491,45000,Australia,Australian
6492,190000,Canada,Asian
6493,50000,Australia,White
6494,55000,USA,White
6495,130000,USA,African American
6496,35000,USA,Hispanic
6497,120000,Canada,White
6498,95000,China,Chinese
6499,35000,Australia,Asian
6500,140000,USA,African American
6501,40000,Australia,Australian
6502,80000,UK,Mixed
6503,55000,Canada,White
6504,190000,China,Chinese
6505,75000,Canada,White
6506,170000,China,Chinese
6507,50000,Australia,White
6508,55000,USA,African American
6509,130000,Australia,Australian
6510,35000,Australia,Asian
6511,120000,USA,African American
6512,95000,USA,Hispanic
6513,35000,USA,Hispanic
6514,140000,USA,African American
6515,40000,UK,Welsh
6516,80000,China,Chinese
6517,55000,UK,Welsh
6518,190000,USA,White
6519,75000,UK,Welsh
6520,170000,Australia,Australian
6521,50000,Canada,Asian
6522,55000,China,Korean
6523,130000,Canada,Asian
6524,35000,UK,Mixed
6525,120000,Canada,Black
6526,95000,Australia,White
6527,35000,USA,African American
6528,140000,China,White
6529,40000,China,Chinese
6530,80000,Canada,White
6531,55000,Australia,White
6532,190000,Canada,White
6533,75000,Australia,White
6534,170000,Canada,White
6535,50000,UK,White
6536,55000,Australia,Asian
6537,130000,USA,White
6538,35000,UK,Mixed
6539,120000,UK,Welsh
6540,95000,China,Korean
6541,35000,UK,Mixed
6542,140000,Australia,White
6543,40000,China,White
6544,80000,Canada,Asian
6545,55000,China,Korean
6546,190000,Canada,White
6547,75000,Australia,White
6548,170000,USA,African American
6549,50000,China,White
6550,55000,China,Chinese
6551,130000,Canada,White
6552,35000,Canada,Black
6553,120000,USA,White
6554,95000,USA,White
6555,35000,Canada,Black
6556,140000,China,White
6557,40000,China,Korean
6558,80000,Australia,Australian
6559,55000,USA,Hispanic
6560,190000,China,Chinese
6561,75000,USA,Asian
6562,170000,UK,White
6563,50000,USA,White
6564,55000,Canada,Black
6565,130000,China,Korean
6566,35000,UK,Welsh
6567,120000,Canada,Black
6568,95000,UK,Asian
6569,35000,Australia,Australian
6570,140000,UK,Mixed
6571,40000,USA,African American
6572,80000,Australia,White
6573,55000,Canada,Asian
6574,190000,China,White
6575,75000,Australia,Australian
6576,170000,China,Chinese
6577,50000,China,Chinese
6578,55000,Canada,Black
6579,130000,China,Korean
6580,35000,Australia,White
6581,120000,UK,White
6582,45000,Canada,White
6583,160000,China,Chinese
6584,70000,UK,Welsh
6585,75000,China,Chinese
6586,170000,USA,Hispanic
6587,35000,Australia,Australian
6588,110000,USA,African American
6589,80000,UK,Welsh
6590,55000,Canada,Asian
6591,150000,Canada,Asian
6592,40000,UK,Mixed
6593,190000,Canada,White
6594,80000,USA,African American
6595,35000,Australia,Asian
6596,130000,UK,Asian
6597,45000,China,Chinese
6598,90000,USA,Asian
6599,55000,Canada,White
6600,190000,UK,White
6601,90000,China,Korean
6602,200000,UK,White
6603,40000,Canada,Asian
6604,70000,Canada,Black
6605,160000,Australia,Asian
6606,35000,USA,White
6607,130000,China,Chinese
6608,95000,Australia,White
6609,35000,Canada,Asian
6610,140000,UK,White
6611,40000,USA,White
6612,90000,USA,Hispanic
6613,55000,Australia,Asian
6614,190000,China,Chinese
6615,75000,USA,White
6616,200000,Australia,Asian
6617,50000,USA,Asian
6618,55000,UK,Mixed
6619,140000,USA,Asian
6620,35000,Australia,Australian
6621,130000,Australia,Asian
6622,100000,USA,Asian
6623,35000,Australia,White
6624,150000,UK,Mixed
6625,40000,USA,Asian
6626,80000,Australia,Australian
6627,55000,Australia,Asian
6628,190000,UK,White
6629,90000,China,Chinese
6630,200000,Canada,Black
6631,40000,UK,Mixed
6632,70000,Australia,White
6633,160000,UK,Mixed
6634,35000,Australia,Australian
6635,130000,USA,Asian
6636,95000,USA,African American
6637,35000,UK,Asian
6638,140000,Australia,White
6639,40000,USA,African American
6640,90000,UK,White
6641,55000,UK,Welsh
6642,190000,Australia,White
6643,75000,Australia,Australian
6644,200000,Canada,Black
6645,50000,UK,Mixed
6646,55000,China,Korean
6647,140000,UK,Asian
6648,35000,Canada,Black
6649,130000,Canada,Asian
6650,100000,UK,Welsh
6651,35000,Canada,Asian
6652,150000,Canada,White
6653,40000,Canada,Black
6654,80000,Canada,Black
6655,55000,USA,Hispanic
